sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,delivery_time,description,enable_googlecheckout,gallery,gender,geschmacksrichtugen,gift_message_available,gross_weight,has_options,image,image_label,liters,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,model,msrp,msrp_display_actual_price_type,msrp_enabled,name,net_weight,news_from_date,news_to_date,options_container,page_layout,price,processor,ram_size,required_options,response_time,room,screensize,shape,shirt_size,shoe_size,shoe_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
20092,,Default,simple,"Kuchen & Torten/Traditionelle Kuchen & Torten","Root Catalog",base,,"2013-10-01 19:26:10",,,,,"2-3 Tage","<p>Die Rezeptur dieser Torte brachte Heiner Strohauer nach seiner  Gesellenzeit im Hotel Sacher aus Wien mit! Aus bestem Kakao und edlen  Gew&uuml;rzen ist die saftige, dunkle Sachermasse, aus frischer  Aprikosen-Konfit&uuml;re die s&uuml;&szlig;herbe F&uuml;llung und aus Mandel-Nougatcreme und  Schokolade der feine &Uuml;berzug. All die Zutaten geben dieser Kreation  ihren unnachahmlichen Charakter. Die Torte bleibt lange frisch und  saftig.</p>",1,,,,,1750,0,/s/a/sachertorte_1_.jpg,Sachertorte,,,,"Sachertorte, Kuchen & Torten, Traditionelle Kuchen & Torten, Angebote","Sachertorte, Kuchen & Torten, Traditionelle Kuchen & Torten, Angebote",Sachertorte,,,,"Use config","Use config",Sachertorte,1400,,,"Block after Info Column",,25.0000,,,0,,,,,,,,"<p>26 cm &Oslash; 1400 g<br />F&uuml;r Schokoladenliebhaber: Eine sehr saftige Schokoladentorte.....<br />ohne Alkohol</p>",/s/a/sachertorte_1_.jpg,Sachertorte,,,,1,2,/s/a/sachertorte_1_.jpg,Sachertorte,"2014-09-26 20:34:10",sachertorte,sachertorte.html,4,1750.0000,6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/s/a/sachertorte_1_.jpg,Sachertorte,1,0,,,,,,,,,,,,,,,,
10012,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 11:07:54",,,,,"2-3 Tage","Vier süße Pralinen aus Vollmilchschokolade gefüllt mit Haselnuss-Nougat-Creme",1,,,,,100,0,/1/0/10012_bienchen_und_schneckchen.jpg,,,,,"Bienchen und Schneckchen Praline, Pralinen & Gebäck, Pralinen & Gebäck, Ostern, Ostern","Bienchen und Schneckchen Praline, Pralinen & Gebäck, Pralinen & Gebäck, Ostern, Ostern","Bienchen und Schneckchen Praline",,,,"Use config","Use config","Bienchen und Schneckchen Praline",80,,,"Block after Info Column",,8.8000,,,0,,,,,,,,"Zum vernaschen eigentlich zu schade",/1/0/10012_bienchen_und_schneckchen.jpg,,,,,1,2,/1/0/10012_bienchen_und_schneckchen.jpg,,"2014-10-08 11:08:52",bienchen-und-schneckchen-praline,bienchen-und-schneckchen-praline.html,4,100.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10012_figuren.jpg,,2,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703,/1/0/10012_bienchen_und_schneckchen.jpg,,1,0,,,,,,,,,,,,,,,,
10018,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 11:22:06",,,,,"2-3 Tage","<p>Auch sie werden Schicht f&uuml;r Schicht am offenen Feuer zart gebacken, in  St&uuml;cke geschnitten, mit feiner Zartbitterschokolade und  Vollmilchschokolade &uuml;bergossen</p>",1,,,,,1000,0,/b/a/baumkuchen_spitzen_1.jpg,,,,,"Baumkuchenspitzen, Produkte, Pralinen & Gebäck","Baumkuchenspitzen, Produkte, Pralinen & Gebäck",Baumkuchenspitzen,,,,"Use config","Use config",Baumkuchenspitzen,600,,,"Block after Info Column",,23.5000,,,0,,,,,,,,"<p>600 g Netto<br /> Eine zarte Verf&uuml;hrung<br /> ohne Alkohol</p>",/b/a/baumkuchen_spitzen_1.jpg,,,,,1,2,/b/a/baumkuchen_spitzen_1.jpg,,"2014-10-08 11:22:06",baumkuchenspitzen,baumkuchenspitzen.html,4,1000.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/b/a/baumkuchen_spitzen_1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Baumkuchen,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 11:27:26",,,,,"2-3 Tage","<p>Beste Mandelqualit&auml;t und besondere Sorgfalt beim Fl&auml;mmen geben unserem  K&ouml;nigsberger Marzipan ein unnachahmliches Aroma. Feinste K&ouml;nigsberger  Marzipanmischungen verpackt in einer edlen Holzkiste.</p>",1,,,,,1000,0,/m/a/marzipanmischungen.jpg,,,,,"Königsberger Marzipan, Produkte, Pralinen & Gebäck","Königsberger Marzipan, Produkte, Pralinen & Gebäck","Königsberger Marzipan",,,,"Use config","Use config","Königsberger Marzipan in der Holzkiste 600g",600,,,"Block after Info Column",,22.8000,,,0,,,,,,,,"<p>600 g Netto<br /> Eine Marzipanspezialit&auml;t</p>",/m/a/marzipanmischungen.jpg,,,,,1,2,/m/a/marzipanmischungen.jpg,,"2014-10-08 11:30:21",konigsberger-marzipan,konigsberger-marzipan.html,4,1000.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/m/a/marzipanmischungen.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 11:37:52",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Kenner in aller Welt
bevorzugen es.",1,,,,,700,0,/1/0/10020_k_nigsberger_marzipan_i.d.holzk..jpg,,,,,"Königsberger Marzipan in der Holzkiste 400g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Königsberger Marzipan in der Holzkiste 400g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Königsberger Marzipan in der Holzkiste 400g",,,,"Use config","Use config","Königsberger Marzipan in der Holzkiste 400g",400,,,"Block after Info Column",,16.8000,,,0,,,,,,,," Feinste Königsberger Marzipanmischung verpackt in einer edlen Holzkiste.
",/1/0/10020_k_nigsberger_marzipan_i.d.holzk..jpg,,,,,1,2,/1/0/10020_k_nigsberger_marzipan_i.d.holzk..jpg,,"2014-10-08 11:37:52",konigsberger-marzipan-in-der-holzkiste-400g,konigsberger-marzipan-in-der-holzkiste-400g.html,4,700.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10020_k_nigsberger_marzipan_i.d.holzk..jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 11:52:17",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Kenner in aller Welt
bevorzugen es.",1,,,,,500,0,/1/0/10021_k_nigsberger_marzipan_i.d.holzk..jpg,,,,,"Königsberger Marzipan in der Holzkiste 400g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Königsberger Marzipan in der Holzkiste 400g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Königsberger Marzipan in der Holzkiste 400g",,,,"Use config","Use config","Königsberger Marzipan in der Holzkiste 200g",200,,,"Block after Info Column",,8.9500,,,0,,,,,,,," Feinste Königsberger Marzipanmischung verpackt in einer edlen Holzkiste.",/1/0/10021_k_nigsberger_marzipan_i.d.holzk..jpg,,,,,1,2,/1/0/10021_k_nigsberger_marzipan_i.d.holzk..jpg,,"2014-10-08 11:52:17",konigsberger-marzipan-in-der-holzkiste-400g,konigsberger-marzipan-in-der-holzkiste-400g-367.html,4,500.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10021_k_nigsberger_marzipan_i.d.holzk..jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 11:57:11",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Kenner in aller Welt bevorzugen es.",1,,,,,430,0,/a/r/artikel_0000027_b_1_1.jpg,,,,,"Marzipan Teekonfekt mit Herzen 130g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Marzipan Teekonfekt mit Herzen 130g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Marzipan Teekonfekt mit Herzen 130g",,,,"Use config","Use config","Marzipan Teekonfekt mit Herzen 130g",130,,,"Block after Info Column",,4.5000,,,0,,,,,,,,"Edles Marzipan in der Goldschachtel",/a/r/artikel_0000027_b_1_1.jpg,,,,,1,2,/a/r/artikel_0000027_b_1_1.jpg,,"2014-10-08 11:57:11",marzipan-teekonfekt-mit-herzen-130g,marzipan-teekonfekt-mit-herzen-130g.html,4,430.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/r/artikel_0000027_b_1_1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022-25,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:06:37",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Feinste Königsberger Marzipanmischungen.
Zutaten:Mandeln(52%), Zucker(38%), Glucosesirup, Invertase, Aprikosenkonfitüre, Kakaomasse, Kakaobutter, Rosenwasser, Emulgator:Sojalecithine, Vanille",1,,,,,570,0,/a/r/artikel_0000027_b_1_1_1.jpg,"Teekonfekt mit Herzen",,,,"Präsentmischung Teekonfekt gemischt 250g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Präsentmischung Teekonfekt gemischt 250g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Präsentmischung Teekonfekt gemischt 250g",,,,"Use config","Use config","Marzipan Teekonfekt mit Herzen 250g",250,,,"Block after Info Column",,9.9000,,,0,,,,,,,,"Für Marzipanliebhaber ein Genuss",/a/r/artikel_0000027_b_1_1_1.jpg,"Teekonfekt mit Herzen",,,,1,2,/a/r/artikel_0000027_b_1_1_1.jpg,"Teekonfekt mit Herzen","2014-10-08 12:06:37",prasentmischung-teekonfekt-gemischt-250g,prasentmischung-teekonfekt-gemischt-250g.html,4,570.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/r/artikel_0000027_b_1_1_1.jpg,"Teekonfekt mit Herzen",3,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022-36,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:10:55",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Kenner in aller Welt bevorzugen es.",1,,,,,680,0,/a/r/artikel_0000027_b_1_1_2.jpg,"Teekonfekt mit Herzen",,,,"Marzipan Teekonfekt mit Herzen 130g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Marzipan Teekonfekt mit Herzen 130g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Marzipan Teekonfekt mit Herzen 130g",,,,"Use config","Use config","Marzipan Teekonfekt mit Herzen 380g",380,,,"Block after Info Column",,13.5000,,,0,,,,,,,,"Edles Marzipan in der Goldschachtel",/a/r/artikel_0000027_b_1_1_2.jpg,"Teekonfekt mit Herzen",,,,1,2,/a/r/artikel_0000027_b_1_1_2.jpg,"Teekonfekt mit Herzen","2014-10-08 12:10:55",marzipan-teekonfekt-mit-herzen-130g,marzipan-teekonfekt-mit-herzen-130g-370.html,4,680.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/r/artikel_0000027_b_1_1_2.jpg,"Teekonfekt mit Herzen",2,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:19:50",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Feinste Königsberger Marzipanmischungen.
Zutaten:Mandeln(52%), Zucker(38%), Glucosesirup, Invertase, Aprikosenkonfitüre, Kakaomasse, Kakaobutter, Rosenwasser, Emulgator:Sojalecithine, Vanille",1,,,,,430,0,/a/r/artikel_0000025_b_1_2.jpg,"Teekonfekt gemischt",,,,"Präsentmischung Teekonfekt gemischt 250g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Präsentmischung Teekonfekt gemischt 250g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Präsentmischung Teekonfekt gemischt 250g",,,,"Use config","Use config","Marzipan Teekonfekt gemischt 130g",130,,,"Block after Info Column",,3.8000,,,0,,,,,,,,"Für Marzipanliebhaber ein Genuss",/a/r/artikel_0000025_b_1_2.jpg,"Teekonfekt gemischt",,,,1,2,/a/r/artikel_0000025_b_1_2.jpg,"Teekonfekt gemischt","2014-10-08 12:19:50",prasentmischung-teekonfekt-gemischt-250g,prasentmischung-teekonfekt-gemischt-250g-384.html,4,430.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/r/artikel_0000025_b_1_2.jpg,"Teekonfekt gemischt",1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023-25,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:26:54",,,,,"2-3 Tage","Beste Mandelqualität und besondere Sorgfalt beim Flämmen geben unserem Königsberger Marzipan ein unnachahmliches Aroma. Feinste Königsberger Marzipanmischungen.
Zutaten:Mandeln(52%), Zucker(38%), Glucosesirup, Invertase, Aprikosenkonfitüre, Kakaomasse, Kakaobutter, Rosenwasser, Emulgator:Sojalecithine, Vanille",1,,,,,550,0,/a/r/artikel_0000025_b_1_2_1.jpg,"Teekonfekt gemischt",,,,"Präsentmischung Teekonfekt gemischt 250g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Präsentmischung Teekonfekt gemischt 250g, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck","Präsentmischung Teekonfekt gemischt 250g",,,,"Use config","Use config","Marzipan Teekonfekt gemischt 250g",250,,,"Block after Info Column",,9.9000,,,0,,,,,,,,"Für Marzipanliebhaber ein Genuss",/a/r/artikel_0000025_b_1_2_1.jpg,"Teekonfekt gemischt",,,,1,2,/a/r/artikel_0000025_b_1_2_1.jpg,"Teekonfekt gemischt","2014-10-08 12:26:54",prasentmischung-teekonfekt-gemischt-250g,prasentmischung-teekonfekt-gemischt-250g-385.html,4,550.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/a/r/artikel_0000025_b_1_2_1.jpg,"Teekonfekt gemischt",2,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Marzipan,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:36:01",,,,,"2-3 Tage","<div class=""std"">Feinstes Teegeb&auml;ck, liebevoll f&uuml;r Sie zusammengestellt. Sie  k&ouml;nnen das Geb&auml;ck auf Vorrat abgedeckt ins Tiefk&uuml;hlfach legen - in  wenigen Minuten steht es f&uuml;r Sie zum Verzehr bereit. Es besteht aus  Orangenduchesse, Makronenstreifen gef&uuml;llt mit Canache und  Aprikosenkonfit&uuml;re, Eigelbmakronen, Florentinern, Orangenmarzipan,  Mandelmoccageb&auml;ck, Orangenrahmzungen, Schokoladenrosetten,  Florentinerschnitten, Mandelduchesse und englischen Mandelstreifen.</div>",1,,,,,1350,0,/t/r/traumgebaeck.jpg,,,,,"Heidelberger Traumgebäck, Produkte, Pralinen & Gebäck","Heidelberger Traumgebäck, Produkte, Pralinen & Gebäck","Heidelberger Traumgebäck",,,,"Use config","Use config","Heidelberger Traumgebäck",1000,,,"Block after Info Column",,27.0000,,,0,,,,,,,,"<p>1000g Netto<br /> Feinstes Teegeb&auml;ck, liebevoll f&uuml;r Sie zusammengestellt.</p>",/t/r/traumgebaeck.jpg,,,,,1,2,/t/r/traumgebaeck.jpg,,"2014-10-08 12:36:01",heidelberger-traumgeback,heidelberger-traumgeback.html,4,1350.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/t/r/traumgebaeck.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029/1,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:38:45",,,,,"2-3 Tage","<div class=""std"">500 g Feinstes Teegeb&auml;ck, liebevoll f&uuml;r Sie zusammengestellt. Sie k&ouml;nnen das Geb&auml;ck auf Vorrat abgedeckt ins Tiefk&uuml;hlfach legen - in wenigen Minuten steht es f&uuml;r Sie zum Verzehr bereit. Es besteht aus Orangenduchesse, Makronenstreifen gef&uuml;llt mit Canache und Aprikosenkonfit&uuml;re, Eigelbmakronen, Florentinern, Orangenmarzipan, Mandelmoccageb&auml;ck, Orangenrahmzungen, Schokoladenrosetten, Florentinerschnitten, Mandelduchesse und englischen Mandelstreifen.</div>",1,,,,,850,0,/t/r/traumgebaeck_1.jpg,,,,,"Heidelberger Traumgebäck 500g, Produkte, Pralinen & Gebäck","Heidelberger Traumgebäck 500g, Produkte, Pralinen & Gebäck","Heidelberger Traumgebäck 500g",,,,"Use config","Use config","Heidelberger Traumgebäck 500g",500,,,"Block after Info Column",,16.0000,,,0,,,,,,,,"<p>500 g Feinstes Teegeb&auml;ck, liebevoll f&uuml;r Sie zusammengestellt.</p>",/t/r/traumgebaeck_1.jpg,,,,,1,2,/t/r/traumgebaeck_1.jpg,,"2014-10-08 12:38:45",heidelberger-traumgeback-500g,heidelberger-traumgeback-500g.html,4,850.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/t/r/traumgebaeck_1.jpg,,1,0,,,,,,,,,,,,,,,,
,,,,Gebäck,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051-12,,Default,simple,Pralinen,"Root Catalog",base,,"2014-10-08 12:54:53",,,,,"2-3 Tage","12 ausgesuchte Weihnachtspralinen, ohne Alkohol, die auf der Zunge zergehen. Die Sorten können variieren.",1,,,,,400,0,/1/0/10051-2_weihnachtspralinen.jpg,"12 Weihnachtspralinen",,,,"Strohauer`s Weihnachtspralinen, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Strohauer`s Weihnachtspralinen, Onlineshop, Onlineshop, Pralinen & Gebäck, Pralinen & Gebäck, Weihnachten, Weihnachten","Strohauer`s Weihnachtspralinen",,,,"Use config","Use config","Strohauer`s Weihnachtspralinen ohne Alkohol",150,,,"Block after Info Column",,9.3000,,,0,,,,,,,,"Erlesenen Weihnachtspralinen. Da können auch die Kinder Naschen.
Ohne Alkohol ca.150g",/1/0/10051-2_weihnachtspralinen.jpg,"12 Weihnachtspralinen",,,,1,2,/1/0/10051-2_weihnachtspralinen.jpg,"12 Weihnachtspralinen","2014-10-08 12:54:53",strohauer-s-weihnachtspralinen,strohauer-s-weihnachtspralinen.html,4,400.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,703,/1/0/10051-2_weihnachtspralinen.jpg,"12 Weihnachtspralinen",1,0,,,,,,,,,,,,,,,,
,,,,Weihnachten,"Root Catalog",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
